gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,revenue_per_tenure,charges_x_tenure,avg_monthly_revenue,total_services,high_value,contract_risk,fiber_risk,tenure_risk_med,tenure_risk_low,tenure_risk_vlow
1,0,1,1,1.6137012404433893,1,0,1.5334500212343665,2.4903135515182067,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0.9444163636997791,2.4745302014238386,1.5337264574843639,1,1,0,1,0,0,1
1,0,0,0,-1.0738427650786138,1,1,0.7706851981581158,-0.7768131604285269,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.711067345734615,-0.8275947241952704,-0.7167212675652106,1,0,1,1,0,0,0
1,1,0,0,-0.0151133083578247,1,0,-1.4943441130683104,-0.7479624590305323,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-59.50407217465272,0.022584483373501434,-29.78350953897658,1,0,0,0,0,1,0
0,0,1,0,0.7178532386027215,1,0,0.3635449331174155,0.7038436855341982,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0.4994756000747101,0.2609719076159465,0.9670131947003284,1,0,0,0,0,1,0
1,0,1,0,1.1657772395230557,0,1,-0.0868020539276039,0.6608656322657244,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,-0.07382525448682306,-0.10119185881265348,0.5620670396152583,0,0,0,0,0,0,1
0,0,0,0,-0.7073594915983407,1,1,1.2127232002023045,-0.3640737459375532,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1.6905376096721736,-0.8578312663446148,-0.5075192427249614,1,1,1,1,1,0,0
1,0,1,0,1.6137012404433893,1,0,1.6747027662484868,2.67869295911613,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1.031410658891392,2.7024699312691585,1.6497449730251181,1,1,0,1,0,0,1
1,0,0,0,-0.9516816739185228,1,1,-1.522594662071134,-0.9254814648780244,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.5832626360311965,1.4490254366992643,-0.9623573891212932,1,0,1,0,1,0,0
0,0,0,0,-1.2774445836787656,1,0,-1.504314895069307,-0.9988112506807314,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.1684502107041008,1.921678914853577,-0.7758091209073338,1,0,1,0,0,0,0
0,0,0,0,-0.8295205827584317,1,1,0.7241548821534641,-0.5364053647701038,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.8625814506823551,-0.600701379851305,-0.6389424819194124,1,0,1,1,1,0,0
0,0,0,0,0.188488510242327,0,0,-1.2018678410390724,-0.5776174990547679,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-6.055100315739979,-0.22653827886561662,-2.9100802779444357,0,0,1,0,0,1,0
1,0,1,1,1.1657772395230557,1,0,-1.4744025490663168,-0.4659672713033856,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.2539811960166842,-1.7188249335962875,-0.39630574197234963,1,0,0,0,0,0,1
1,0,1,1,-0.5851984004382496,1,0,-1.4943441130683104,-0.8563015886872709,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-2.51066553936975,0.8744877846718899,-1.4386826108013209,1,0,0,0,1,0,0
1,0,0,1,-0.4630373092781585,1,0,-0.6351950639824246,-0.5725404819763144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3428011945859286,0.2941190132931896,-1.210349523698236,1,0,1,0,1,0,0
1,0,1,1,1.4508197855632678,0,1,-0.2779087089467081,0.7357405971792649,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.19024161069912612,-0.4031954535202277,0.5036491184267302,0,0,0,0,0,0,1
1,1,0,0,-0.8295205827584317,1,1,0.2837786771094415,-0.6418528020908537,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.338024680916129,-0.23540025361024072,-0.7645468321716468,1,0,1,1,1,0,0
0,1,0,0,-1.2367242199587352,0,0,-1.343120586053193,-0.9889441783586936,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.07731971878885,1.6610697590971544,-0.7932341110622093,0,0,1,0,0,0,0
0,0,1,0,1.2064976032430856,1,1,1.2160467942026365,1.714170084146449,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.999629420527219,1.4671575426369188,1.4091027220905394,1,1,1,1,0,0,1
0,1,0,0,-0.1372743995179157,1,0,1.126309756193666,0.2564260369986574,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,7.647695457462395,-0.1546134954526555,1.7411446784915499,1,1,1,1,1,1,0
1,0,0,1,-1.2774445836787656,0,0,-1.03568814102246,-0.9925863862628016,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.8044525986998738,1.323034206129471,-0.7709740666480329,0,0,1,0,0,0,0
1,1,1,0,-1.1145631287986442,1,1,0.50313588113137,-0.8555731471064493,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.44740563535002553,-0.5607767018846425,-0.7608049074314278,1,0,1,1,0,0,0
0,0,0,0,-1.2774445836787656,1,0,-1.46443176706532,-0.9982814749855884,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,-1.1374716905335283,1.8707304290047166,-0.7753976269278188,1,0,1,0,0,0,0
1,0,0,1,1.2064976032430856,1,1,1.305783832211607,1.9021521599730151,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1.0733961404695673,1.5754250639168754,1.563630010369136,1,1,0,1,0,0,1
0,0,1,1,0.1477681465222966,1,0,-1.479387940066815,-0.6904597221202217,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-9.376974837298606,-0.21860641389111168,-4.376420318930744,1,0,0,0,0,1,0
0,1,0,0,-0.1779947632379461,1,1,1.2808568772091151,0.2687433219107316,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,6.8132582799018016,-0.22798581660053147,1.4295255744468878,1,1,1,1,1,0,0
0,0,1,1,1.4915401492832985,1,0,0.2970730531107706,1.14958371103512,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0.1978455609412554,0.44309638598488404,0.7656030453690025,1,0,0,0,0,0,1
0,0,1,0,-0.8702409464784621,1,1,1.044881703185526,-0.4679097821855765,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.1870405567540732,-0.9092988423381996,-0.5315701161795765,1,1,1,1,1,0,0
0,0,1,0,1.247217966963116,1,1,1.461992750227223,2.026296264534852,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1.1628793006822455,1.8234236256532117,1.6117302789026233,1,1,1,1,0,0,1
1,0,0,0,-0.3815965818380978,1,0,-1.4827115340671475,-0.828355920768479,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-3.786323994728232,0.5657976532519458,-2.1153298041578807,1,0,0,0,1,0,0
1,0,0,0,-0.9109613101984924,1,0,-1.4960059100684764,-0.9154819486322008,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,-1.6243960451998207,1.3628035039006672,-0.994050388973332,1,0,1,0,1,0,0
0,0,1,0,1.5729808767233588,1,1,-1.289943082047877,-0.2119177514950309,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.8148822901246627,-2.0290558001229013,-0.133872591015555,1,0,0,0,0,0,1
0,1,0,0,0.5142514200025698,1,1,0.1757618720986434,0.3445895422653676,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.335262557987505,0.09038579230903744,0.6572982525515685,1,0,1,0,0,1,0
0,0,1,1,1.5322605130033284,1,0,-1.3530913680541898,-0.2283187240571656,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.8773429369719392,-2.0732884737550883,-0.14804160654580206,1,0,0,0,0,0,1
0,0,0,1,-0.4223169455581282,1,1,0.6643301901474837,-0.2053617772676366,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.536673954082051,-0.28055789674513587,-0.47502597198106866,1,0,1,1,1,0,0
0,0,1,1,0.7992939660427822,1,0,-1.3863273080575125,-0.4533188765818471,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.71300833346906,-1.108083052290703,-0.5601411793522294,1,0,0,0,0,1,0
1,0,1,0,0.9214550572028734,1,1,1.3091074262119398,1.5280201492655858,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1.4054434683549233,1.2062836583048293,1.640465782486786,1,1,0,1,0,1,0
0,0,0,0,1.3286586944031769,0,0,-0.1599211219349132,0.7236661261274646,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,-0.11946370094448301,-0.21248058907753303,0.5405904650326881,0,0,0,0,0,0,1
0,0,1,1,1.6137012404433893,1,0,-1.502653098069141,-0.3613365715126478,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.9254492517717156,-2.4248331683102746,-0.22253882827235907,1,0,0,0,0,0,1
1,0,1,0,-0.9109613101984924,1,0,-1.5009913010689746,-0.9237817678561075,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-1.6298092921465615,1.3673450022183329,-1.003062514816184,1,0,0,0,1,0,0
0,0,0,1,-1.0331224013585834,1,0,-1.4860351280674795,-0.9646848663186046,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.4246028329293263,1.5352561800122844,-0.9248050517007207,1,0,0,0,0,0,0
1,1,0,0,-1.1145631287986442,1,1,0.6909189421501416,-0.8270756295052167,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6143887563593171,-0.7700727779091112,-0.7354639400179968,1,0,1,1,0,0,0
0,0,1,1,-0.3408762181180675,1,0,0.4599291591270504,-0.1921615328636575,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1.3108017453958287,-0.1567789123654518,-0.5476618902652343,1,0,0,0,1,0,0
0,0,1,1,1.6137012404433893,1,1,1.7295420672539683,2.726063735856831,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1.065184914671665,2.7909641793267523,1.6789195376314525,1,1,0,1,0,0,1
1,0,0,0,-0.4630373092781585,0,1,-0.7049905379894018,-0.5608633426958712,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1.4903486980026952,0.326436921777174,-1.1856640727805017,0,0,1,0,1,0,0
1,0,1,0,1.4915401492832985,0,1,-0.1316705729320893,0.8747846431669984,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,-0.08769034447393038,-0.1963919460073459,0.5825915767783784,0,0,0,0,0,0,1
1,0,1,1,0.4735310562825394,1,1,-0.3277626189516918,0.117955914680662,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6778522593183174,-0.15520577916212608,0.24394692574149235,1,0,1,0,0,1,0
0,1,1,1,1.1657772395230557,1,1,0.0145675630825296,0.7430691609620762,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.012389730463262591,0.016982533476929334,0.6319812426914269,1,0,0,0,0,0,1
1,1,0,0,-0.3408762181180675,1,1,1.269224298207953,0.094822375992752,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3.617299300065037,-0.4326483787166853,0.2702445224168624,1,1,1,1,1,0,0
0,0,0,0,-1.2774445836787656,1,0,0.85876043916692,-0.96742204074351,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.6670271094023198,-1.09701887169138,-0.7514281026210714,1,1,1,1,0,0,0
0,0,0,0,-1.0738427650786138,1,1,-0.4640299729653139,-0.8802518649051929,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4281340319060548,0.49829522924842706,-0.8121582698772235,1,0,1,0,0,0,0
1,0,0,0,-1.1552834925186746,1,1,0.8404806721650927,-0.8449114112416969,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7212671230315427,-0.9709934463333314,-0.7250694072868766,1,1,1,1,0,0,0
1,0,1,0,1.6137012404433893,1,1,1.4437129832253957,2.4540459903882104,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.8891493996956955,2.329721431875047,1.5113901062969417,1,1,0,1,0,0,1
1,0,0,0,1.6137012404433893,1,0,0.9052907551715716,1.9208046792395077,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.5575476156711939,1.4608688145822977,1.1829791290391498,1,1,0,0,0,0,1
1,1,1,0,-0.748079855318371,1,1,0.3436033691154218,-0.5600466051658591,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4532548473684459,-0.25704275865476955,-0.738769934640535,1,0,1,1,1,0,0
1,0,0,0,-1.0331224013585834,1,1,-1.3198554280508674,-0.939895778583373,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,-1.265292957309575,1.3635722092740732,-0.9010407382290267,1,0,1,0,0,0,0
0,0,0,0,0.6364125111626608,1,0,0.3452651661155883,0.6581284578408191,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5341251293149971,0.21973107138461478,1.0181245667059964,1,0,0,1,0,1,0
1,0,1,1,0.9214550572028734,1,0,-1.504314895069307,-0.554307368468477,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.6150160798812039,-1.3861585676872228,-0.5950983508888151,1,0,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,0,-1.5109620830699717,-0.998899546629922,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,-1.1736132973991964,1.9301703291617205,-0.775877703237253,1,0,1,0,0,0,0
1,0,0,0,0.5142514200025698,1,0,1.5766567432386855,1.214039753944182,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,3.00744391542317,0.8107979690671212,2.315758637216912,1,1,0,1,0,1,0
1,0,0,0,-1.1960038562387048,1,1,0.184070857099474,-0.9101179697188782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1526287467053014,-0.22014945491213445,-0.7546559366380153,1,0,1,1,0,0,0
0,0,1,0,1.5729808767233588,1,0,-1.5009913010689746,-0.3820640455851168,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.9482055804590034,-2.3610306127096106,-0.24135733488831412,1,0,0,0,0,0,1
1,0,1,0,-0.9924020376385532,1,0,-1.479387940066815,-0.9375117879552296,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4758429098487664,1.468147606180209,-0.935265245633188,1,0,1,0,0,0,0
0,0,1,0,-1.1960038562387048,1,1,0.3685303241179136,-0.8941364029153984,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3055797228271634,-0.44076368878592437,-0.7414042652434286,1,0,1,1,0,0,0
1,0,1,1,1.4915401492832985,1,0,0.5280628361338618,1.4395034602021135,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0.3516807968044757,0.7876269214380622,0.9586846285057408,1,0,0,0,0,0,1
1,0,1,1,-1.2774445836787656,1,1,0.1242461650934937,-0.97717874312906,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09650602959427632,-0.15871759064154123,-0.759006450077139,1,0,1,1,0,0,0
0,1,1,0,1.6137012404433893,1,1,1.69464433025048,2.7203024251721515,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1.0436922064478549,2.734649657835556,1.6753712797739255,1,1,0,1,0,0,1
1,0,0,0,-0.8702409464784621,1,1,0.290425865110106,-0.6578785168689287,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.32993905392835776,-0.25274047973524477,-0.7473845877096174,1,0,1,1,1,0,0
1,0,0,0,1.5729808767233588,1,0,0.5264010391336954,1.5126345801191416,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0.33253783850080526,0.8280187680446073,0.9555608677030715,1,0,0,0,0,0,1
0,0,0,0,-1.2774445836787656,1,1,0.1724382780983114,-0.9765385974974288,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13393840813371818,-0.22028034437558058,-0.7585092281852249,1,0,1,1,0,0,0
0,0,1,0,0.0256070553622056,0,0,-0.1732154979362424,-0.1172644939628193,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,-4.864639779230342,-0.0044355388452453695,-3.2932937804030646,0,0,0,0,0,1,0
0,0,0,0,-0.6666391278783103,1,0,-1.519271068070802,-0.8632107467114272,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-2.245319558794469,1.0128055398294684,-1.2757328258833278,1,0,0,0,1,0,0
0,1,1,0,0.9621754209229036,1,0,1.0266019361836989,1.4082466941886778,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1.0559842535507915,0.9877711500678183,1.4485520451152774,1,1,0,1,0,0,1
0,0,0,0,-1.2774445836787656,1,0,-1.4893587220678115,-0.9986125847950528,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,-1.1568332656401359,1.9025732326602538,-0.7756548106650156,1,0,1,0,0,0,0
1,0,0,0,-1.1145631287986442,1,1,0.1757618720986434,-0.8544915217288657,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.15629346863471105,-0.19589770208977111,-0.7598430891485013,1,0,1,0,0,0,0
1,0,1,1,1.002895784642934,1,0,-1.5076384890696393,-0.5387452074236521,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.4884438378831952,-1.5120042854533835,-0.531886118583829,1,0,0,0,0,0,1
1,0,1,1,0.9621754209229036,0,1,-0.952598291014154,-0.1370427865814904,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.9798625541364081,-0.9165666616269823,-0.14096508061414803,0,0,0,0,0,0,1
1,0,0,0,-0.9924020376385532,1,1,0.9717626351782166,-0.6658693002706686,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9694340181784581,-0.9643792192518721,-0.6642736898653115,1,1,1,1,0,0,0
0,0,1,1,-0.4223169455581282,1,0,-0.1200379939309264,-0.3796138329950805,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.2776620143259834,0.05069407894783397,-0.8780914948984775,1,0,1,0,1,0,0
0,0,0,0,-1.2774445836787656,1,0,-1.4960059100684764,-0.9987008807442432,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.1619963523352315,1.9110646469683976,-0.7757233929949348,1,0,1,0,0,0,0
0,0,0,1,0.3106496014024181,1,1,-0.0219919709211252,0.0787745872273794,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.06858567989774321,-0.006831797000701113,0.24567187011256125,1,0,1,0,0,1,0
1,0,1,1,0.5549717837226001,1,0,-1.4960059100684764,-0.6292927033185056,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-2.6479303093887108,-0.830241068370254,-1.113848021173898,1,0,0,0,0,1,0
1,0,1,1,1.247217966963116,1,0,-1.4976677070686424,-0.4441581718533332,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.1912554118887966,-1.8679180727964637,-0.3532865290862995,1,0,0,0,0,0,1
1,0,1,1,1.4508197855632678,1,1,1.5101848632320405,2.28932989717334,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1.0337927225224008,2.1910060794352018,1.5671542238118115,1,1,0,1,0,0,1
1,0,1,1,1.4915401492832985,1,1,1.3822264942192488,2.1984954394436174,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0.9205391510037215,2.0616463115311086,1.4641602760292378,1,1,0,1,0,0,1
0,0,1,0,0.9621754209229036,1,0,0.8570986421667539,1.2514551624136547,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.8816296151090661,0.8246792467992456,1.2872729915611585,1,1,1,1,0,0,1
0,0,1,1,-0.9109613101984924,1,1,0.0378327210848555,-0.7160213994108704,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0.04107959874742351,-0.03446414516783409,-0.7774717477073474,1,0,0,0,1,0,0
1,0,0,0,1.247217966963116,1,0,1.3207400052131024,1.9022846038968004,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1.05052587532091,1.6472506641887408,1.5130905331331534,1,1,0,1,0,0,1
0,0,1,1,-0.3408762181180675,0,1,-0.4075288749596656,-0.474046350654316,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,-1.161460520594573,0.13891690167016163,-1.351035853033512,0,0,0,0,1,0,0
0,0,0,0,-0.5444780367182193,1,1,-0.2878794909477047,-0.5509741963865357,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.519190070451794,0.15674406004264663,-0.9936808311607405,1,0,1,0,1,0,0
1,0,1,1,-0.4223169455581282,1,1,0.7972739501607736,-0.175164562644487,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.8441885249986674,-0.33670229940496127,-0.4051762588633825,1,0,1,1,1,0,0
1,0,1,0,-0.1372743995179157,1,1,0.6543594081464871,0.0817545755125586,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.443130715782584,-0.08982679482220773,0.5551173576682163,1,0,1,1,1,1,0
1,0,1,0,-0.7888002190384014,1,1,0.3502505571160864,-0.5705979710941234,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0.4384707825164586,-0.27627771617149105,-0.7143187464082211,1,0,0,0,1,0,0
0,0,1,0,1.5322605130033284,1,1,-1.288281285047711,-0.1213923295874749,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.83532015128817,-1.9739825427197928,-0.07871065138734633,1,0,0,0,0,0,1
0,0,1,0,0.6771328748826912,1,0,1.151236711196158,1.2110156176844074,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1.6754208003695055,0.7795402239227489,1.762418393809428,1,1,1,1,0,1,0
0,1,1,0,0.4328106925625091,1,1,1.4885815022298807,1.125037437160162,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,3.3616656671400182,0.6442739909158548,2.54067360173636,1,1,0,1,0,1,0
0,0,0,0,-1.1960038562387048,1,1,-1.5009913010689746,-0.981041690906144,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.2445990892187353,1.7951913842592444,-0.8134648043048762,1,0,1,0,0,0,0
1,0,1,1,0.3920903288424788,1,0,0.2787932861089434,0.3559797197109416,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0.6933598400924541,0.10931215122953089,0.8853227600268861,1,0,0,0,0,1,0
1,0,0,0,1.002895784642934,1,1,-0.3360716039525224,0.3764864539104343,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.33179287449694966,-0.3370447949421743,0.37169317872435736,1,0,0,0,0,0,1
1,1,0,0,-1.2367242199587352,1,0,0.0544506910865167,-0.9656781957469978,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.04367500864651441,-0.06734048846018642,-0.7745724196959616,1,0,1,0,0,0,0
0,0,1,0,1.6137012404433893,1,1,1.6879971422498157,2.6623361345285903,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1.0395983572623675,2.7239230823134237,1.6396711834755868,1,1,0,1,0,0,1
0,1,0,0,0.5549717837226001,1,1,1.3190782082129364,1.1398711566241653,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2.334768295013828,0.7320511860815446,2.0175718318418525,1,1,1,1,0,1,0
1,1,1,0,1.369379058123207,1,1,1.1728400721983174,2.026384560484043,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.8502666944893973,1.6060626333960861,1.4690556222023234,1,1,1,1,0,0,1
1,0,0,0,1.2064976032430856,1,0,1.2376501552047965,1.8751115255334256,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1.017388075328155,1.4932219459080198,1.5414017426212168,1,1,0,1,0,0,1
0,0,1,0,1.6137012404433893,1,1,0.8770402061687477,1.9230782999311624,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.5401487566328714,1.4152808686132339,1.184379399381392,1,1,0,0,0,0,1
1,0,1,1,0.1070477828022663,1,1,0.82884809316393,0.390128178060366,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,7.081279741660188,0.08872635065308497,3.333067647419053,1,0,0,1,0,1,0
1,0,1,0,-0.62591876415828,1,0,0.8454660631655913,-0.3654423331500059,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.3295189744631517,-0.5291930733943732,-0.5746682654249332,1,1,1,1,1,0,0
0,0,1,0,1.6137012404433893,1,1,0.9185851311729007,1.98850559828132,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.5657353140421694,1.4823219656265634,1.2246745575795166,1,1,0,0,0,0,1
0,0,1,1,-0.1779947632379461,1,0,-1.491020519067978,-0.7676966036746081,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-7.931181131789209,0.26539384427442425,-4.083606322070418,1,0,0,0,1,0,0
